# Failure is Not an Option — dialogue sheet · content 0.5.3 · fingerprint 63fa5eacd8b7433e9e08b6c03f366d621eac5bc7fa72d24c994f427897ccf36d · 737 strings · generated by npm run dialogue-sheet from content/ and app/ (never edit by hand)
order,phase,node,kind,speaker,branch,id,text,notes
478,resolution,resolution,outcome.result_line,,earlier q1,g8-out-earlier-1,Both crew members are back aboard after a difficult pickup. A call that needed clarification or repeating added to their exhaustion.,
479,resolution,resolution,outcome.title,,later q2,g8-out-later-2,"Crew recovered — extra orbit, prompt warning response",
480,resolution,resolution,outcome.result_line,,later q2,g8-out-later-2,"The mission ended early, but the warning and entry instruction reached the crew promptly. Both crew members are back after an orderly response with little RCS propellant remaining.",
481,resolution,resolution,tier.meaning,,q0,resolution_presentation.tiers[COSTLY],"Crew recovered, but severe exhaustion or compressed entry preparation made the recovery especially costly.",
482,resolution,resolution,outcome.tier,,q0,g8-out-later-0,COSTLY,
483,resolution,resolution,ui.aria,,q0,app,What COSTLY means,
484,resolution,resolution,outcome.title,,later q0,g8-out-later-0,"Crew recovered — extra orbit, rushed entry",
485,resolution,resolution,outcome.result_line,,later q0,g8-out-later-0,Both crew members are back after rushed entry preparations with little RCS propellant remaining. Repeated calls squeezed the time they had to get ready.,
486,resolution,resolution,outcome.title,,earlier q0,g8-out-earlier-0,"Crew recovered — earlier return, punishing sea wait",
487,resolution,resolution,outcome.result_line,,earlier q0,g8-out-earlier-0,"Both crew members are back aboard, badly exhausted after the sea wait. Delays in the pickup calls made an already hard recovery worse.",
488,debrief,debrief,ui.heading,,,app,Debrief — Gemini VIII,
489,debrief,debrief,ui.heading,,,app,Crew condition on pickup,
490,debrief,debrief,ui.hint,,,app,Trust 0 → 1 · Confidence strengthened,
491,debrief,debrief,ui.hint,,earlier q2,app,Notes: Sea exhaustion — limited,
492,debrief,debrief,ui.hint,,q2 | ground-accountability,app,Trust 0 → 0 · Working confidence,
493,debrief,debrief,ui.heading,,,app,Required practice for the next mission,
494,debrief,debrief,followon.paragraph,,earlier,g9-recovery-drill-required,The crew paid for the earlier return with a long sea wait. Recovery rehearsal is required. Choose the other exercise.,
495,debrief,debrief,ui.label,,,app,Post-flight findings and disagreement,
496,debrief,debrief,ui.label,,crew-blame,app,Glen's statement: “I agree with the criticism. Armstrong and Scott's handling of the emergency deserves the blame.”,
497,debrief,debrief,ui.text,,,app,Neil Armstrong — Command Pilot,
498,debrief,debrief,ui.hint,,q0 | crew-blame,app,Trust 0 → -2 · Confidence damaged,
499,debrief,debrief,ui.hint,,crew-blame,app,Notes: Astronaut corps division deepened,
500,debrief,debrief,ui.text,,,app,David Scott — Pilot,
501,debrief,debrief,ui.text,,,app,Walt Cunningham — Astronaut,
502,debrief,debrief,ui.hint,,crew-blame,app,Notes: Support from the crew's critics gained,
503,debrief,debrief,ui.text,,,app,Tom Stafford — Astronaut,
504,debrief,debrief,ui.label,,crew-blame,app,Astronaut corps divided. Your endorsement of the crew criticism still divides the corps. Armstrong and Scott enter future work with damaged confidence in you; Cunningham and Stafford's support is stronger.,
505,debrief,debrief,ui.heading,,,app,Procedures binder,
506,debrief,debrief,ui.label,,lesson: provenance,app,"Report timing and confirmation (adopted procedure): Record who sent each report, when the observation was made, and when it was received. List missing information separately and keep it unconfirmed until a new report arrives.",
507,debrief,debrief,ui.heading,,,app,"What happened, and why",
508,debrief,debrief,debrief,,,g8-db-return,Docking was achieved. The remaining objectives were terminated. Both crew members were recovered alive.,
509,debrief,debrief,debrief,,earlier,g8-db-earlier,You chose to end spacecraft exposure sooner and accepted a prolonged sea recovery.,
510,debrief,debrief,debrief,,earlier & recovery rehearsal,g8-db-pickup-clean,The recovery drill established who would send the pickup instruction. The desks didn't need to settle that during pickup; the ship still had to cover the same distance.,
511,debrief,debrief,debrief,,contact rehearsal,g8-db-ack-clean,The contact drill helped CAPCOM confirm receipt on the first call. The room didn't need to ask again during the return.,
512,debrief,debrief,debrief,,earlier,g8-db-recovery-next,Elias's response is recorded above. The next mission must include a recovery rehearsal; you'll choose its companion exercise.,
513,debrief,debrief,debrief,,lesson: provenance,g8-db-provenance,You added report timing and confirmation to the procedures binder.,
514,debrief,debrief,debrief,,crew-blame,g8-db-crew-blame,"You endorsed the criticism of Armstrong and Scott. Cunningham and Stafford's support grew, both crew members lost trust in you, and the astronaut corps became more divided.",
515,debrief,debrief,ui.heading,,,app,Departures from the record,
516,debrief,debrief,debrief,,earlier,g8-db-departure-earlier,"Return timing — Historically, Gemini VIII landed in the western Pacific during its seventh revolution and the crew awaited USS Leonard F. Mason. You chose the game's earlier return. The particular ship delay, darkness, crew exhaustion, and rehearsal-dependent pickup sequence are alternate events, not a reconstruction of that recovery.",
517,debrief,debrief,debrief,,crew-blame,g8-db-departure-blame,"Accountability — Post-flight analysis cleared Armstrong and Scott, while Cunningham and Stafford criticized their handling of the emergency. Kranz instead faulted the ground's lack of docked-flight contingency procedures. You backed the crew's critics. Glen's statement, the increased division, and the changes in astronaut trust are alternate consequences of your choice.",
518,debrief,debrief,ui.button,,,app,CONTINUE TO GEMINI IX-A,
519,debrief,debrief,ui.button,,,app,REVIEW THE RESULT,
520,debrief,debrief,label,,,trust_labels,Confidence strengthened,
521,debrief,debrief,label,,q2 | ground-accountability,trust_labels,Working confidence,
522,debrief,debrief,label,,q0 | crew-blame,trust_labels,Confidence damaged,
523,debrief,debrief,followon.paragraph,,crew-blame,g9-status-corps-divided,Astronaut corps divided,
524,debrief,debrief,followon.paragraph,,crew-blame,g9-status-corps-divided,Your endorsement of the crew criticism still divides the corps. Armstrong and Scott enter future work with damaged confidence in you; Cunningham and Stafford's support is stronger.,
525,debrief,debrief,procedure.title,,lesson: provenance,proc-report-provenance,Report timing and confirmation,
526,debrief,debrief,procedure.text,,lesson: provenance,proc-report-provenance,"Record who sent each report, when the observation was made, and when it was received. List missing information separately and keep it unconfirmed until a new report arrives.",
527,debrief,debrief,ui.label,,ground-accountability,app,"Glen's statement: “The ground didn't have enough contingency procedures for the docked phase. That's our failure, and we'll correct it. I won't blame Armstrong and Scott for bringing the spacecraft home.”",
528,debrief,debrief,ui.hint,,ground-accountability,app,Notes: Crew confidence in Glen strengthened,
529,debrief,debrief,ui.label,,ground-accountability,app,Ground contingency work commissioned. The crew's confidence in you has strengthened. The critics haven't withdrawn their objections; work on docked-flight contingency procedures is under way.,
530,debrief,debrief,ui.label,,ground-accountability,app,"Docked-flight contingency development (commissioned task): Develop and rehearse procedures for emergencies while docked. List the symptoms the crew and ground can observe, agree who passes each warning, and prepare for a loss of contact before a diagnosis is complete.",
531,debrief,debrief,debrief,,ground-accountability,g8-db-ground-accountability,"You accepted responsibility for the missing ground procedures. The crew's trust in you grew, and you commissioned docked-flight contingency work.",
532,debrief,debrief,debrief,,ground-accountability,g8-db-departure-ground,"Accountability — Kranz criticized the ground's lack of contingency procedures for docked flight; post-flight analysis cleared Armstrong and Scott. You took the same broad position on responsibility. Glen's words, the commissioned task, and the resulting trust changes are invented, and this choice doesn't return the rest of your campaign to the historical record.",
533,debrief,debrief,followon.paragraph,,ground-accountability,g9-status-contingency-work,Ground contingency work commissioned,
534,debrief,debrief,followon.paragraph,,ground-accountability,g9-status-contingency-work,The crew's confidence in you has strengthened. The critics haven't withdrawn their objections; work on docked-flight contingency procedures is under way.,
535,debrief,debrief,procedure.title,,ground-accountability,proc-docked-contingencies,Docked-flight contingency development,
536,debrief,debrief,procedure.text,,ground-accountability,proc-docked-contingencies,"Develop and rehearse procedures for emergencies while docked. List the symptoms the crew and ground can observe, agree who passes each warning, and prepare for a loss of contact before a diagnosis is complete.",
537,debrief,debrief,ui.label,,lesson: recovery cross-check,app,Recovery cross-check (adopted procedure): List air support and surface retrieval separately; distinguish requested from confirmed support.,
538,debrief,debrief,debrief,,lesson: recovery cross-check,g8-db-recovery-procedure,You carried recovery cross-checking into the procedures binder.,
539,debrief,debrief,procedure.title,,lesson: recovery cross-check,proc-recovery-crosscheck,Recovery cross-check,
540,debrief,debrief,procedure.text,,lesson: recovery cross-check,proc-recovery-crosscheck,List air support and surface retrieval separately; distinguish requested from confirmed support.,
541,debrief,debrief,ui.hint,,q1,app,Trust 0 → -1 · Confidence strained,
542,debrief,debrief,ui.hint,,later q1,app,Notes: Entry preparations delayed by a repeated call,
543,debrief,debrief,followon.paragraph,,later,g9-systems-drill-required,The extra orbit left the crew facing entry with critically low RCS propellant. A systems-warning drill is required. Choose the other exercise.,
544,debrief,debrief,debrief,,later,g8-db-later,You chose another orbit to land closer to the recovery force. The crew completed entry with critically low RCS propellant.,
545,debrief,debrief,debrief,,not q2,g8-db-rework,Calls that needed clarification or repeating delayed the pickup or squeezed the crew's entry preparations. The crew-condition report records the result.,
546,debrief,debrief,debrief,,later,g8-db-systems-next,Mara's response is recorded above. The next mission must include a systems-warning rehearsal; you'll choose its companion exercise.,
547,debrief,debrief,debrief,,later,g8-db-departure-later,"Return timing — You took the later opportunity, as history did: Gemini VIII landed in the western Pacific on its seventh revolution and the crew awaited USS Leonard F. Mason. The propellant warning, the closer pickup, and the crew-condition sequence on this route are dramatized, not a reconstruction of that recovery.",
548,debrief,debrief,label,,q1,trust_labels,Confidence strained,
549,debrief,debrief,ui.hint,,earlier q1,app,Notes: Sea exhaustion — moderate,
550,debrief,debrief,ui.hint,,later q2,app,Notes: Entry instruction confirmed promptly,
551,debrief,debrief,debrief,,later & systems rehearsal,g8-db-warning-clean,The systems drill helped Mara get her warning to FLIGHT and CAPCOM together. She didn't have to repeat the assessment; the crew still had little RCS propellant left.,
552,debrief,debrief,ui.hint,,later q0,app,Notes: Entry preparations rushed after two repeated calls,
553,debrief,debrief,ui.hint,,earlier q0,app,Notes: Sea exhaustion — severe,
554,gemini-9a-briefing,g9-plan-decision,label,,,gemini-9a-briefing,Gemini IX-A — ground preparation,
555,gemini-9a-briefing,g9-plan-decision,ui.hint,,earlier q2,app,"Initialized from the committed Gemini VIII record: Crew recovered — earlier return, coordinated pickup.",
556,gemini-9a-briefing,g9-plan-decision,ui.heading,,,app,Controller confidence,
557,gemini-9a-briefing,g9-plan-decision,ui.hint,,,app,Trust 1 · Confidence strengthened,
558,gemini-9a-briefing,g9-plan-decision,ui.hint,,q2 | ground-accountability,app,Trust 0 · Working confidence,
559,gemini-9a-briefing,g9-plan-decision,ui.hint,,,app,Critical information is always available regardless of confidence.,
560,gemini-9a-briefing,g9-plan-decision,ui.heading,,,app,Astronaut relationships,
561,gemini-9a-briefing,g9-plan-decision,ui.hint,,q0 | crew-blame,app,Trust -2 · Confidence damaged,
562,gemini-9a-briefing,g9-plan-decision,ui.heading,,,app,Procedures binder reference,
563,gemini-9a-briefing,g9-plan-decision,ui.label,,lesson: provenance,app,"Report timing and confirmation: Record who sent each report, when the observation was made, and when it was received. List missing information separately and keep it unconfirmed until a new report arrives.",
564,gemini-9a-briefing,g9-plan-decision,ui.hint,,,app,The required rehearsal determines which plans are available.,
565,gemini-9a-briefing,g9-plan-decision,ui.prompt,,,app,Choose the preparation plan. Each plan contains exactly two supplemental exercises.,
566,gemini-9a-briefing,g9-plan-decision,ui.aria,,,app,Preparation plans,
567,gemini-9a-briefing,g9-plan-decision,ui.label,,,app,Plan,
568,gemini-9a-briefing,g9-plan-decision,plan.label,,,g9-plan-recovery-systems,Recovery + systems-warning drills.,
569,gemini-9a-briefing,g9-plan-decision,ui.label,,,app,Benefit,
570,gemini-9a-briefing,g9-plan-decision,plan.benefit,,,g9-plan-recovery-systems,Practice the pickup call and the low-propellant warning; leave out the separate instruction-and-readback drill.,
571,gemini-9a-briefing,g9-plan-decision,ui.button,,,app,Select,
572,gemini-9a-briefing,g9-plan-decision,plan.label,,,g9-plan-recovery-contact,Recovery + acknowledgement drills.,
573,gemini-9a-briefing,g9-plan-decision,plan.benefit,,,g9-plan-recovery-contact,Practice the pickup call and its receipt; leave out the separate low-propellant warning drill.,
574,gemini-9a-briefing,g9-plan-decision,plan.label,,,g9-plan-systems-contact,Systems-warning + acknowledgement drills.,
575,gemini-9a-briefing,g9-plan-decision,plan.benefit,,,g9-plan-systems-contact,Practice the low-propellant warning and confirmation of the entry instruction; leave out the separate pickup drill.,
576,gemini-9a-briefing,g9-plan-decision,plan.disabled-reason,,earlier,g9-plan-systems-contact,This mission must include the recovery drill after Gemini VIII's prolonged sea recovery.,
577,gemini-9a-briefing,g9-plan-decision,ui.button,,,app,COMMIT THIS PLAN,
578,gemini-9a-briefing,g9-plan-decision,ui.hint,,,app,Selecting a plan highlights it; only Commit records the plan.,
579,gemini-9a-briefing,g9-plan-decision,ui.button,,,app,REVIEW THE DEBRIEF,
580,gemini-9a-briefing,g9-plan-decision,ui.button,,plan committed,app,Selected,
581,gemini-9a-briefing,g9-plan-decision,followon.paragraph,,plan committed,gemini-9a-briefing,Preparation plan committed.,
582,gemini-9a-briefing,g9-plan-decision,ui.label,,ground-accountability,app,"Ground contingency work commissioned. The crew's confidence in you has strengthened. The critics haven't withdrawn their objections; work on docked-flight contingency procedures is under way. Task: Docked-flight contingency development — Develop and rehearse procedures for emergencies while docked. List the symptoms the crew and ground can observe, agree who passes each warning, and prepare for a loss of contact before a diagnosis is complete.",
583,gemini-9a-briefing,g9-plan-decision,ui.label,,ground-accountability,app,"Docked-flight contingency development: Develop and rehearse procedures for emergencies while docked. List the symptoms the crew and ground can observe, agree who passes each warning, and prepare for a loss of contact before a diagnosis is complete.",
584,gemini-9a-briefing,g9-plan-decision,ui.label,,lesson: recovery cross-check,app,Recovery cross-check: List air support and surface retrieval separately; distinguish requested from confirmed support.,
585,gemini-9a-briefing,g9-plan-decision,ui.hint,,later q1,app,"Initialized from the committed Gemini VIII record: Crew recovered — extra orbit, difficult entry preparations.",
586,gemini-9a-briefing,g9-plan-decision,ui.hint,,q1,app,Trust -1 · Confidence strained,
587,gemini-9a-briefing,g9-plan-decision,plan.disabled-reason,,later,g9-plan-recovery-contact,This mission must include the systems-warning drill after Gemini VIII's reserve warning.,
588,gemini-9a-briefing,g9-plan-decision,ui.hint,,earlier q1,app,"Initialized from the committed Gemini VIII record: Crew recovered — earlier return, difficult pickup.",
589,gemini-9a-briefing,g9-plan-decision,ui.hint,,later q2,app,"Initialized from the committed Gemini VIII record: Crew recovered — extra orbit, prompt warning response.",
590,gemini-9a-briefing,g9-plan-decision,ui.hint,,later q0,app,"Initialized from the committed Gemini VIII record: Crew recovered — extra orbit, rushed entry.",
591,gemini-9a-briefing,g9-plan-decision,ui.hint,,earlier q0,app,"Initialized from the committed Gemini VIII record: Crew recovered — earlier return, punishing sea wait.",
592,ui,overlay-evidence,ui.button,,,app,CLOSE (ESC),
593,ui,overlay-binder,ui.heading,,,app,Adopted procedures and commissioned tasks,
594,ui,overlay-binder,ui.hint,,not plan committed,app,The binder is empty. Procedures are adopted at the end of the mission.,
595,ui,overlay-binder,ui.heading,,,app,Reference pages,
596,ui,overlay-binder,ui.label,,,app,Adopted procedure,
597,ui,overlay-binder,ui.label,,ground-accountability,app,Commissioned task — not a completed procedure,
598,ui,overlay-history,ui.heading,,,app,History panel,
599,ui,overlay-history,ui.text,,,app,"The earlier return order begins the alternate-history route. The later order follows the historical timing: the original mission report (H6, p. 6-9) records western Pacific zone 3 as available on revolutions 6 and 7, with revolution 7 selected. On either route, the game's propellant warning, recovery tradeoff, crew-condition sequence, controllers' reactions, and next-mission constraints are dramatized; matching the timing does not make these consequences a reconstruction of the recovery. The post-flight stance and its relationship consequences are fictional. The historical opening — docking, the communications gap, the crew's stabilization of the spacecraft, the termination rule, and a western Pacific recovery — follows sources H1–H4. Once the earlier order activates ALTERNATE HISTORY, a later historical choice does not reset it.",
600,ui,overlay-history,ui.hint,,,app,"The status bar shows HISTORICAL CHOICE on a decision where one option matches the record, and ALTERNATE HISTORY once play has left it. Neither lamp is a recommendation.",
601,ui,overlay-history,ui.text,,,app,Houston CAPCOM for Gemini VIII was Jim Lovell. His calls in the game are dramatized from the mission's air-ground transcript (H7); the crew's quoted words are from that transcript.,
602,ui,overlay-history,ui.heading,,,app,Historical sources,
603,ui,overlay-history,ui.label,,,app,"H1 — Gemini's First Docking Turns to Wild Ride in Orbit (NASA, Bob Granath).",
604,ui,overlay-history,ui.hint,,,app,"Supports the communication gap, crew stabilization and contingency return. It describes an orbit before historical recovery; it does not validate our two-option menu or invented extra-orbit margin. Its fault-cause wording is cautious. Used for the historical opening, not to claim simulated reserve telemetry or alternate crew conditions occurred.",
605,ui,overlay-history,ui.label,,,app,"H2 — 55 Years Ago: Gemini VIII, the First Docking in Space (NASA, John Uri).",
606,ui,overlay-history,ui.hint,,,app,Supports ending the remaining objectives after RCS activation and the western Pacific contingency recovery. It describes a next-available-opportunity rule. Our fictional choice does not establish that both game opportunities met the real rule. Its inconsistent ship initials and unneeded precise recovery details are not used.,
607,ui,overlay-history,ui.label,,,app,"H3 — Project Gemini: A Chronology, Part III(B), March 16 entry (NASA SP-4002).",
608,ui,overlay-history,ui.hint,,,app,Supports the approximate docking anchor and broad termination/recovery sequence. The source's cited original mission-report pages have not been independently checked. This is not transcript-verified content. Content 0.5.0 separately consults mission-report pp. 6-8–6-11 as H6; this does not verify every page cited by the chronology.,
609,ui,overlay-history,ui.label,,,app,H4 — Gemini VIII mission overview (NASA).,
610,ui,overlay-history,ui.hint,,,app,Crew/context cross-check. Earlier review found inconsistent caption/time/bearing details; these are not used in the scenario's exact timeline.,
611,ui,overlay-history,ui.label,,,app,"H5 — 'Tumbling End Over End': The Trauma of Gemini VIII (Part 2), March 16, 2014 (Ben Evans, AmericaSpace).",
612,ui,overlay-history,ui.hint,,,app,"User-supplied secondary account. Its post-flight discussion supports the attributed positions summarized in the context card, including the reported exoneration. The original memoir/interview passages and timing of each criticism have not been independently verified. No direct quotes are invented; the scene is not presented as a documented meeting. H5 does not support any numerical relationship adjustment or Glen's alternate response.",
613,ui,overlay-history,ui.label,,,app,"H6 — Gemini Program Mission Report, Gemini VIII (MSC-G-R-66-4), 29 April 1966 (NASA Gemini Mission Evaluation Team).",
614,ui,overlay-history,ui.hint,,,app,"Primary NASA report, archival mirror. Read printed pp. 6-8 through 6-11 (PDF 376–379); visually checked 6-9. Describes zone 3 availability on revolutions 6 and 7, the choice of revolution 7, termination conditions, and real-time versus postflight RCS estimates. Does not establish the game risk tradeoff or six outcomes. Original nasa.gov file URL returned 404 on 2026-09-07.",
615,ui,overlay-history,ui.label,,,app,"H7 — Gemini VIII voice communications: air-to-ground, ground-to-air and onboard transcription (NASA-hosted mission transcript).",
616,ui,overlay-history,ui.hint,,,app,"Read PDF pp. 75–79; visually checked PDF 77 (printed 76). Used for short calls, readbacks, uncertain reports and crew autonomy, not as dialogue to reproduce. Onboard/air-ground speech is not a complete Houston flight-loop transcript; noisy OCR was checked against the scan. No numeric propellant readings copied into the game. Content 0.5.3: visually checked PDF pp. 72, 76–79 (printed 71, 75–78). Docking 06:33:52; emergency 07:17:15 (P, Scott); regaining control 07:20:05/07:21:12; Hawaii return/control discussion 07:38:07–07:39:53. Each CAPCOM line has page-specific provenance or a procedural tag. Houston relay framing is dramatized.",
617,ui,overlay-history,ui.label,,,app,"H8 — Failure Is Not an Option — publisher excerpt, Chapter One: The Four-Inch Flight (Gene Kranz / Simon & Schuster).",
618,ui,overlay-history,ui.hint,,,app,"Read authorized Chapter One excerpt on Mercury-era training, communications checks and rehearsals. Used only for working-room cadence and practice context. This is not the Gemini VIII chapter; it does not independently corroborate H5’s postflight criticism. All game dialogue remains original.",
619,ui,overlay-history,ui.label,,,app,H9 — Gemini: Bridge to the Moon (NASA).,
620,ui,overlay-history,ui.hint,,,app,"Prologue context: two-person spacecraft, endurance, rendezvous and docking as preparation for lunar missions. Images are original illustrated interpretations.",
621,ui,overlay-history,ui.label,,,app,H10 — 50 Years Ago: The Manned Spacecraft Center Renamed NASA’s Johnson Space Center (NASA).,
622,ui,overlay-history,ui.hint,,,app,"Supports the period facility name and the 1973 renaming. Does not authenticate the generated exterior geometry, lighting or staging.",
623,ui,overlay-history,history-hidden,,,proc-report-provenance,"Original standing-procedure choice (F6). Adoption does not reverse the experienced outcome, trust, or compulsory rehearsal. Fiction register: F6.",
624,ui,overlay-history,history-hidden,,,proc-docked-contingencies,"A commissioned program task, not a completed engineering procedure, flight rule or proven safety improvement. Its wording and adoption are original F10, inspired by the reported Kranz criticism; not an exact historical NASA corrective document. Sources: H5. Fiction register: F10.",
625,ui,overlay-history,history-hidden,,,g8-db-departure-earlier,"H6, p. 6-9: western Pacific zone 3 was available on revolutions 6 and 7; revolution 7 (the later opportunity) was selected. Timing attribution only; the game tradeoff and recovery consequences are dramatized. Original prose, not a quotation. Sources: H1, H2, H3, H4, H6. Fiction register: F7.",
626,ui,overlay-history,history-hidden,,,g8-db-departure-blame,"Historical baseline and player-dependent interpretation; original prose, not a quotation. Sources: H5. Fiction register: F10.",
627,ui,overlay-history,history-hidden,,,F1,F1 — Contact rehearsal.,
628,ui,overlay-history,history-hidden,,,F1,"Supplemental sender/acknowledgement exercise, readback document and its later ground handoff effects. These are performed fictional rehearsals, not astronaut training prerequisites.",
629,ui,overlay-history,history-hidden,,,F2,F2 — Recovery rehearsal.,
630,ui,overlay-history,history-hidden,,,F2,Supplemental pickup ownership/readback exercise and the fictional rework it can avoid. Preparation does not move recovery forces closer.,
631,ui,overlay-history,history-hidden,,,F3,F3 — Systems rehearsal.,
632,ui,overlay-history,history-hidden,,,F3,"Supplemental warning-routing exercise, its readback and its operational handoff effects. Preparation does not add control reserve or identify the hardware fault.",
633,ui,overlay-history,history-hidden,,,F4,F4 — Air-support and surface-retrieval reports.,
634,ui,overlay-history,history-hidden,,,F4,"Original abstract status reports, now supporting a real operational choice. No claim to historical ship/aircraft positions.",
635,ui,overlay-history,history-hidden,,,F5,F5 — Recovery coordination events.,
636,ui,overlay-history,history-hidden,,,F5,"The fictional ground ownership clarification, acknowledgement retry and pickup approach consequences. These are explicitly events of the game room, not errors by historical astronauts or operators.",
637,ui,overlay-history,history-hidden,,,F6,F6 — Procedure adoption.,
638,ui,overlay-history,history-hidden,,,F6,Two original standing-procedure choices and their reference pages. Neither reverses the operational outcome or the next-mission rehearsal constraint.,
639,ui,overlay-history,history-hidden,,,F7,F7 — Alternate return envelope and outcomes.,
640,ui,overlay-history,history-hidden,,,F7,"Both selectable opportunities, extra modeled orbit, ordinal critical-reserve warning, earlier sea wait, concentrated later pickup, all six execution/consequence cases, all crew-condition variations, and the six outcome titles. Both routes are authored to be viable in this simplified scenario and both end with the crew alive. There are no numerical chances or hidden survival roll. Actual orbital feasibility, exact fuel quantities, precise recovery time and medical diagnoses are not asserted. Neither branch is labeled the exact historical result. All figures who execute onboard operations remain competent. H6 confirms a historical choice of return revolution; the fictional element is this menu’s specific operational tradeoff and outcomes, not the existence of a timing decision.",
641,ui,overlay-history,history-hidden,,,F8,F8 — Named fictional controllers and operational relationships.,
642,ui,overlay-history,history-hidden,,,F8,"Mara Voss and Elias Reed, their recommendations, recovery responses, trust-point changes and notes. These are original characters reusing the SYSTEMS and RECOVERY portrait slots. Negative trust never suppresses safety information. The separate user-authorized astronaut relationship branch is F10.",
643,ui,overlay-history,history-hidden,,,F9,F9 — Gemini IX-A planning constraints.,
644,ui,overlay-history,history-hidden,,,F9,"Compulsory recovery or systems rehearsal following the experienced return risk; the three offered two-exercise plans; branch eligibility; and the player's persisted plan commitment. These are operational preparation consequences in the fictional campaign, not the historical IX-A roster, schedule or training program.",
645,ui,overlay-history,history-hidden,,,F10,F10 — Post-flight stance and social consequences.,
646,ui,overlay-history,history-hidden,,,F10,"Glen's two statements; the compressed later discussion scene; blaming the crew versus accepting ground contingency responsibility; Armstrong/Scott trust -2 each and Cunningham/Stafford +1 each plus a deepened corps rift on the blame route; Armstrong/Scott +1 each and critics unchanged on the ground route; all associated narration, facts, notes and IX-A relationship displays; and the concrete commissioned docked-contingency task. These are fictional consequences of the player's choice. The ground-side criticism itself is sourced through H5, but its exact implementation and resulting relationship gains are not asserted as historical events. Choosing to blame the crew does not change their demonstrated actions or the source's reported exoneration. Choosing ground responsibility does not erase the existence of disagreement.",
647,ui,overlay-history,history-hidden,,,F11,F11 — Illustrated prologue and recovery presentation.,
648,ui,overlay-history,history-hidden,,,F11,"Original staged illustrations, lighting, weather, visual motion, the overview-to-preparation transition, recovery tier labels and result-line summaries. The six underlying game outcomes remain the simplified model described in F7. Different plate lighting expresses tone, not a measured recovery time, storm, medical finding or new consequence. Portrait expressions represent the game relationship changes in F8 and F10; they do not document the real astronauts’ feelings or add their words.",
649,ui,overlay-history,history-hidden,,,glen-kurtz,Fictional player director. An unmistakable fictional homage; not a portrayal of any real flight director. Glen Kurtz is ageless: the same man at Gemini VIII and Artemis; never draw him older.,
650,ui,overlay-history,history-hidden,,,armstrong,"Historical person; fictional relationship toward Glen. No dialogue is attributed to him in this content. Portrait expressions represent authored relationship feedback, not documentary evidence of an emotion.",
651,ui,overlay-history,history-hidden,,,cunningham,"Historical criticism attributed to H5; fictional relationship toward Glen. His reported position is summarized in the context card, never quoted verbatim. Portrait expressions represent authored relationship feedback, not documentary evidence of an emotion.",
652,ui,overlay-history,history-hidden,,,g8-capcom,"Historical Houston CAPCOM. Procedural loop calls and sourced crew/station relays only; each line records provenance. Relay framing is dramatized, with no invented opinions, recommendations or feelings.",
653,ui,overlay-history,history-hidden,,,g8-systems,Original fictional controller; cautious. Reuses the SYSTEMS portrait slot. Neither represents an actual historical console operator (F8).,
654,ui,overlay-history,history-hidden,,,g8-flight-dynamics,Unnamed composite; direct. Not an actual historical console operator.,
655,ui,overlay-history,history-hidden,,,g8-recovery,Original fictional controller; challenging. Reuses the RECOVERY portrait slot. Neither represents an actual historical console operator (F8).,
656,ui,overlay-history,history-hidden,,,anchors,NASA: Gemini's First Docking Turns to Wild Ride in Orbit (H1),
657,ui,overlay-history,history-hidden,,,anchors,"NASA: 55 Years Ago: Gemini VIII, the First Docking in Space (H2)",
658,ui,overlay-history,history-hidden,,,anchors,"NASA SP-4002, Project Gemini: A Chronology, Part III(B) (H3)",
659,ui,overlay-history,history-hidden,,,anchors,NASA: Gemini VIII mission overview (H4),
660,ui,overlay-history,history-hidden,,,anchors,AmericaSpace: 'Tumbling End Over End': The Trauma of Gemini VIII (Part 2) (H5),
661,ui,history-note,history.note,,,g8-scenario-card,The Manned Spacecraft Center was renamed the Lyndon B. Johnson Space Center in 1973.,
662,ui,history-note,ui.hint,,,app,Sources: H10.,
663,ui,overlay-saveload,ui.hint,,,app,"One browser slot plus JSON export/import. An import is verified (structure, versions, references, replay) before anything is replaced; a failed import leaves your current session and stored save untouched.",
664,ui,overlay-saveload,ui.button,,,app,SAVE TO THIS BROWSER,
665,ui,overlay-saveload,ui.button,,,app,LOAD FROM THIS BROWSER,
666,ui,overlay-saveload,ui.button,,,app,EXPORT JSON FILE,
667,ui,overlay-saveload,ui.text,,,app,Import JSON file,
668,ui,overlay-saveload,ui.button,,,app,START A NEW CAMPAIGN,
669,ui,overlay-saveload,ui.hint,,,app,(plays the mission briefing),
670,ui,overlay-about,ui.heading,,,app,About / Credits,
671,ui,overlay-about,ui.button,,,app,REPLAY OPENING,
672,ui,overlay-about,ui.heading,,,app,Project disclaimer,
673,ui,overlay-about,ui.heading,,,app,Generative AI disclosure,
674,ui,overlay-about,ui.heading,,,app,Historical dramatization,
675,ui,overlay-about,ui.heading,,,app,Attribution,
676,ui,overlay-about,ui.text,,,app,"Dan Lee-Odinson directs and dispositions. Codex (GPT-6 Astra) designs, writes the content, and reviews. Claude (Anthropic) engineers the schema, core, application, and tests.",
677,ui,overlay-about,ui.label,,,app,"H1 — Gemini's First Docking Turns to Wild Ride in Orbit (NASA, Bob Granath)",
